"x1";"x2";"x3";"x4";"x5";"x6";"x7";"x8";"x9";"x10";"x11";"x12";"x13";"x14";"x15";"x16";"x17";"x18";"x19";"x20";"x21";"x22";"x23";"x24";"x25";"x26";"x27";"x28";"x29";"x30";"x31";"x32";"x33";"x34";"x35";"x36";"x37";"x38";"x39";"x40";"x41";"x42";"x43";"x44";"x45";"x46";"x47";"x48";"x49";"x50";"y"
-2,88;1,18;2,91;-11,53;1,23;8,23;16,49;-6,11;14;21,37;-11,47;-16,79;7,86;-10,23;-0,78;1,98;6,86;4,62;16,06;18,43;4,72;-0,36;-1,94;-8,01;-16,14;-9;0,41;-12,53;3,51;-3,75;18,19;-8,95;-11,28;1,26;-0,75;6,27;12,17;-9,86;-10,47;-7,54;5,69;13,51;4,92;-1,43;-7,17;10,06;-1,96;8,21;3,86;4,05;2,82
6,14;9,01;-9,43;-10,36;-0,06;-4,41;16,37;-6,26;5,33;-1,96;-9,92;-13,8;-0,41;-2,71;1,67;-0,17;1,32;7,57;14,54;15,47;-5,55;7,54;-3,58;6,51;-0,52;-4,01;-3,56;-12,89;-8,05;3,23;-18,04;5,17;8,65;-1,24;3,42;-2,51;8,19;-1;15,58;1,5;-5,58;3,16;3,85;10,13;3,96;8,78;-3,62;-1,98;-2,39;-7,57;1,69
7,99;4,64;1,64;-10,38;-3,46;-4,45;18,05;-2,17;11,68;16,74;-23,08;-17,97;-0,52;-4,1;-1,78;-2,8;12,12;9,42;20,15;21,5;7,43;-2,09;-2,38;-8,89;-2,44;-16,28;4,57;-18,92;2,41;-1,67;18,35;-3,39;-15,99;-0,33;-4,56;4,78;10,27;-11,22;-16,4;-13,52;7,19;8,4;-3,3;0,72;-13,49;11,42;6,87;5,68;-0,81;10,21;0,77
-2,95;0,52;-1,29;-11,71;3,02;-0,1;21,34;-2,06;21,2;5,04;-17,65;-24,06;4,04;-10,14;-0,43;-3,33;7,19;5,81;19,65;16,44;10,21;-0,79;3,73;-11,38;-9,66;-7,45;3,43;-12,8;2,16;0,97;12,66;-2,64;-8,63;0,29;-3,27;5,08;12,11;-15,98;-12,35;-6,78;1,75;2,01;-5,22;2,2;-6,89;7,6;5,02;4,05;-0,31;7,05;-0,01
2,54;2,65;1,7;-3,04;1,54;-6,07;7,5;-3,49;2,06;11,73;-5,58;-11,44;3,3;-3,89;1;2,44;4,43;4,43;4,03;7,61;3,57;3,28;-3,46;-7,57;2,28;-14,81;3,01;-6,08;5,43;-7,53;8,05;8,01;0,03;-2,14;5,57;4,46;1,75;-5,18;-11,53;-8,97;-4,46;4,62;-3,54;-3,26;0,52;10,15;7,48;0,84;-1,72;5,84;1,01
14,45;1,73;-1,48;-15,22;-3,46;1,9;26,35;-5,22;12,43;6,77;-29,7;-24,38;-4,41;-6,69;2,48;2,19;4,97;14,6;26,14;31,48;0,72;-1,62;-12,31;-5,88;-3,38;-1,56;5,08;-30,03;7,24;-1,23;16,31;-8,93;-1,25;0,42;-2,49;1,96;11,46;-10,47;-13,86;-5,11;1,1;9,66;-4,86;5,6;-3,59;9,79;5,67;3,43;3,51;9,49;2,68
2,27;7,53;-3,78;3,13;3,06;-6,63;5,69;1,75;-6,01;1,03;0,7;-12,2;-0,68;-0,19;-3,06;-5,19;1,72;-3,15;-5,41;6,31;4,93;2,32;-8,4;-4,4;3,71;-5,17;1,56;-5,66;-3,97;6,18;0,87;9,32;4,86;-0,28;0,79;-3,44;-3,01;3,63;-4,64;1,29;3,81;-5,72;-0,85;8,23;1,36;2,84;1,38;-4,56;-3,76;3,08;-0,3
5;-0,05;5,17;-8,68;1,65;1,96;15,19;1,28;6,25;-3,41;-11,93;-16,96;-2,2;-8,67;-3,38;0,51;-1,51;3,85;14,34;16,72;9,35;4,39;-11,05;-8,13;-3,75;-5,51;-2,98;-18,22;0,47;8,11;11,71;18,04;17,32;3,47;0,63;8,54;3,74;-1,05;-4,12;-6,11;-4,35;-7,23;15,56;-2,1;2,52;1,42;-13,92;-4,14;-1,24;-2,11;2,15
6,36;4,07;-0,51;-0,33;-2,55;-5,01;16,83;-0,69;10,47;6,9;-14,35;-14,54;-0,06;-6,83;-3,43;-0,29;5,88;5,89;12,81;16,33;-2,94;0,19;-4,62;-4;4,48;-8,77;0,94;-10,81;-3,48;0,84;1,96;1,07;-2,66;-1,46;1,81;-2,32;9,04;-8,92;5,45;-5,12;-0,05;0,06;5,85;2,85;-2,52;8,51;-1;2,25;-1,39;-0,21;1,13
0,73;9,49;1,72;-1,44;0,53;0,18;7,25;-0,12;0,68;3,94;-6,95;-6,09;4,35;-5,55;-2,86;6,23;5,25;2,17;9,17;12,47;10,46;-2,64;-4,77;-3,25;-0,97;-11,96;7,86;-5,49;5,23;-1,82;17,98;16,14;2,38;2,68;-3,73;7,83;1,3;0,19;-20,13;-17,31;-0,84;7,09;-3,52;-4,06;-7,07;5,84;9,02;-3,55;-0,73;10,67;3,73
11,66;3,66;1,02;-11,32;-4,55;7,84;33,4;-3,94;12,24;6,25;-26,02;-32,14;4,18;-8,22;-0,47;2,05;9,51;10,59;25,85;39,67;6,67;-0,18;-22,99;-4,15;-20,92;-13,23;4,54;-30,76;4,15;-7,08;15,03;2,33;-2,77;-1,99;-1,59;2,56;17,75;-15,43;-9,66;-15,05;-7,92;8,04;4,99;1,44;-4,26;14,01;-2,44;5,38;-1,41;5,4;0,77
2,42;3,41;1,04;-17,29;2,56;-2,15;26,73;-0,77;28,66;0,74;-15,82;-25,91;3,63;-14,09;-2,47;-0,07;2,95;6,27;25,95;22,16;9;-2,43;-2,64;-13,11;-9,73;-8,58;9,31;-23,64;8,74;0,64;22,52;11,68;9,64;-1,08;0,23;4,03;16,07;-11,08;-23,86;-8,81;-3,78;-0,17;-9,81;1,5;1,55;6,46;10,69;-1,37;-1,78;12,99;3,47
11,06;3,69;0,66;-5,74;0,08;-3,49;19,52;0,44;3,44;2,95;-18,15;-19,03;-2,18;-5,54;-4,01;-5,64;-0,42;8,83;15,96;23,07;3,84;1,25;-15,03;-1,43;6,55;-7,58;-0,22;-18,89;1,62;2,74;9,64;5,3;4,29;-2,81;3,32;3,17;3,2;-4,52;-6,32;-4,6;1,11;0,31;7,78;2,86;3,61;7,27;-8,27;3,48;-4,04;1,44;1,97
11,61;0,44;3,22;-1,69;-6,25;-0,61;15,18;5,92;5,94;1,65;-20,4;-14,1;-0,21;-2,05;-3,11;-2,3;-2,6;7,66;16,75;21,83;8,13;-2;-10,1;-6,24;0,64;-4,61;0,61;-19,95;-2,04;6,79;9,8;7,13;4,77;-1;2,58;2,71;10,93;-4,81;-5,72;-8,13;3,42;-4,18;3,13;-4,62;1,12;2,17;-3,51;1,11;-1,3;2,7;2
-3,34;-0,79;2,43;14,55;5,12;-11,29;-4,9;-1,58;-6,4;4,57;16,96;0,32;7,38;-4,19;-0,61;-7,72;4,78;-5,94;-17,17;-10,63;3,49;-0,5;-1,4;-8,63;8,31;-6,05;-0,36;14,37;-0,22;1,58;16,64;6,51;2,03;-2,05;-1,21;4,62;-5,63;2,74;-3,49;-4,76;4,37;-1,67;8,7;4,95;-4,55;6,37;-9,05;0,53;-1,94;-0,5;1,16
-3,87;5,94;-2,85;6,8;2,13;-1,49;-0,5;-1,89;-13,85;7,77;6,56;3,64;6,46;4,15;-3,42;-3;7,87;-2,59;-8,71;5,17;4,06;2,71;0,23;-1,85;0,95;-8,32;4,09;11,9;4,46;-1,27;4,58;0,5;-8,18;-2,63;-3,49;2,74;1,18;6,9;-10,48;-9,31;9,88;2,29;-3,6;-4,77;-6,29;4,43;3,73;5,18;0,67;5,91;2,06
9,01;1,86;-2,27;1,34;-0,65;-10,73;10,18;-2,91;-12,3;8,28;-0,62;-4,67;-4,71;1,04;-0,87;2,01;5,49;3,32;1,09;8,76;4,73;2,26;-9,81;-5,78;12,11;-8,33;-3,22;-5,91;-2,38;1,19;7,39;4,23;0,64;1,4;1,48;2,46;-1,96;9,7;1,07;-9,34;-0,33;2,01;6,23;-1,79;-4,68;8,49;-4,12;1,56;-0,07;-0,8;1,32
9,65;3,71;-0,41;-8,29;-2,53;-3,34;21,42;-2,81;-1,71;6,24;-16,04;-15,75;-1,49;-2,35;-0,85;0,99;4;6,83;17,87;24,23;8,76;-2,76;-13,79;-3,25;-0,45;-10,68;0,7;-16,02;-4,02;1,98;9,27;7,25;2,82;-1,44;0,38;4,35;8,34;3,89;-2,94;-7,14;0,01;1,19;2,3;1,68;-2,85;7,92;1,27;-2,51;-1,25;1,89;2,28
4,75;0,32;5,74;-4,88;-1,67;-2,75;9,94;6,78;3,11;8,53;-7,97;-1,19;4,89;5,14;-1,91;1,25;6,33;4,42;4,5;9,19;7,26;-0,75;0,48;-5,12;-8,11;-11,61;-0,33;-3,95;2,04;-8,27;17,37;11,39;2,5;0,07;-2,27;9,73;5,77;-4,31;-4,42;-21,14;2,07;5,79;13,62;-6,16;-4,96;7;-10,09;0,82;0,46;-1,29;3,09
7,82;1,42;3,95;-13,51;-7,25;4,33;32,98;-2,56;22,98;13,98;-30,84;-32,2;1,93;-14,32;-1,79;-1,31;6,34;8,3;31,32;38,85;3,51;-2,98;-13,52;-5,69;-8,72;-9,81;5,45;-32,76;-1,02;0,01;9,34;-6,7;-9,86;-1,36;1,29;2,93;19,86;-16,01;-10,15;-5,8;2,1;2,64;-4,01;3,53;-6,4;11,13;4,49;5,66;-0,87;3,66;0,93
-5,05;6,57;-9,73;4,43;-1,98;-2,32;11,72;-2,61;1,21;10,13;-8,94;-8,7;7,45;-2,89;-0,09;-6,83;5,13;-2,89;5,71;12,63;-5,76;3,01;0,7;5,42;-1,89;-5,66;-5,66;5,34;-10,79;5,73;-18,79;-2,53;2,28;0,58;3,31;-8,29;7,27;-5,36;14,94;3,16;1,5;-1,15;-4,52;12,58;0,52;11,24;8,82;2,17;-1,5;-2,9;2,05
8,55;1,98;3,49;-7,32;-1,51;-5,71;14,45;-2,04;3,85;-2,21;-13,8;-14,52;-4,88;-1,8;0,86;1,33;4,13;5,35;9,7;15,52;-2,89;2,93;-4,27;4,16;3,77;-2,94;-0,9;-17,31;7,8;2,82;11,28;2,59;5,08;0,29;0,83;4,47;3,99;-4,14;-2,61;-4,98;-3,86;-1,86;14,73;0,6;1,14;5,8;-11,65;1,68;1,56;1,93;2,3
9,83;0,78;-2,43;-1,72;-1,85;-5,03;8,69;2,18;-7,85;1,24;-10,12;-6,75;-4,39;3,54;-2,01;-6,87;0,15;8,02;2,03;16,8;8,59;4,36;-5,68;0,49;6,4;2,82;-9,16;-10;-7,24;5,73;-4,04;-6,12;-4,04;-3,06;6,08;1,25;2,25;-1,02;8,45;6,95;3,52;-5,04;11,93;8,73;4,22;5,27;-11,69;5,48;-5,22;-3,5;1,43
6,18;-0,98;1,6;-7,34;-4,75;3,49;26,4;-6,14;3,12;5,06;-21,67;-21,57;3,85;-7,64;0,79;-13,17;-0,42;5,45;21,59;34,26;-0,41;0,45;-18,75;-6,9;-4,96;-1,95;3,4;-19,55;2,35;10,78;11,86;-2,58;1,72;0,13;0,87;3,85;12,5;-1,2;-4,98;11,03;4,79;-4,87;2,65;13,52;1,39;4,15;-3,31;0,99;-4,29;3,39;2,9
4,36;5,89;2,37;-0,42;0,62;-1,02;11,51;-4,03;0,92;7,7;-9,08;-8,86;5,29;-4,56;1,12;-5,21;3,56;3,68;4,93;14,37;6,79;0,88;-6,8;0,2;2,09;-6,31;0,49;-1,5;7,07;1,95;15,87;1,71;-1,35;1,95;0,03;6,85;1,8;-3,64;-15,83;-1,06;1,2;3,34;4,14;2,95;-2,41;6,89;-2,57;4;-0,38;10,3;4,92
-1,79;6,36;-7,93;-4,99;3,31;1,1;20,56;1,87;9,29;4,47;-13,88;-19,96;8,14;-13,42;-3,9;-7,08;-0,37;1,51;16,43;23,81;4,25;-1,35;-12,79;-5,35;-5,61;-3,41;5,35;-9,32;-1,13;10,32;2,43;1,23;5,46;-2,77;6,12;-2,04;4,56;-8,01;-7,01;3,79;2,41;-8,64;-13,28;9,38;3,43;7,3;12,62;0,96;-3,83;5,87;1,24
-1,09;7,55;-2,77;-0,73;6,18;-9,66;2,48;1,65;2,33;6,04;11,66;-2,01;-2,04;-3,27;0,5;-0,45;6,94;3,88;-3,71;-7,49;7,51;5;6,68;-4,99;7,01;-1,62;2,17;2,48;1,49;0,52;6,59;1,23;5,38;3,61;0,52;4,24;-0,86;-1,99;-8,48;-8,55;-1,7;0,95;2,66;-2,89;-2,24;6,35;-3,81;5,34;4,66;3,37;3,98
9,04;3,83;4,13;-6,76;-0,83;1,22;25,59;-7,87;12,36;15,74;-18,37;-25,84;4,01;-8,59;1,01;0,42;8,84;4,19;19,94;25,77;2,08;1,68;-16,1;-6,09;-11,65;-8,72;4,99;-22,48;3,09;-1,13;10,13;-7,13;-8,81;-0,07;-2;2,51;10,88;-7,26;-10,09;-7,25;3,19;13,33;4,58;5,67;-6,47;13,2;2,29;5,78;0,89;4,64;3,01
9,75;6,12;-5,08;-10,13;-3,4;-5,28;25,05;-6,18;12,65;11,79;-24,01;-27,51;-0,58;-7,7;1,13;-11,06;5,52;8,62;18,16;23,78;-1,7;7,02;-7,8;-0,05;-0,73;-7,48;0,16;-26,02;1,01;2,48;-4,48;-12,31;-8,78;-5,85;2,45;-1,48;10,98;-12,26;2,26;4,09;6,75;1,88;-1,23;13,68;-1,77;12,8;5,05;6,42;-3,58;4,66;1,02
16,31;2,55;3,22;-10,46;-5,07;2,05;29,96;-1,2;11,83;11,24;-28,59;-18,92;-0,95;-3,8;1,14;-5,8;2,68;15,04;25,26;35,08;8,79;1,8;-17,18;-10;-9,03;-10,17;2,21;-27,15;9,2;1,18;23,43;6,7;2,8;-1,36;-0,94;7,04;16,11;-12,22;-17,3;-7,61;3,28;0,23;6,68;3,89;-5,89;7,09;-6,18;-1,72;-1,71;7,01;3,87
4,71;5,8;-5,13;-4,17;6,6;-2;4,02;-2,94;-0,95;7,64;-1,77;-1,3;-5,51;-7,2;2,27;-4,39;8,58;4,91;3,54;3,03;5,96;-0,74;-3,69;-5,02;10,85;-6,48;1,03;-6,24;-2,42;-1,91;4,01;-4,41;-6,04;-0,73;1,24;-0,27;-8,35;3,63;-4,23;-6,87;-1,69;2,73;-5,68;-0,39;-2,88;9,66;10,11;8,23;1,95;6,43;0,85
6,45;6,54;0,95;-7,61;-3,12;1,97;17,49;-0,41;7,41;11,87;-13,98;-17,01;0,76;-5,11;-3,78;-3,31;4,23;5,94;15,02;19,36;8,92;0,42;-5,75;-4,55;-3,78;-5,93;1,41;-16,32;0,46;3,44;7,49;-2,88;-5,77;0,12;-1,12;1,87;11,39;-2,96;-10,48;-9,63;1,74;1,96;-0,64;-2,69;-5,31;6,54;4,63;8,76;-0,75;7,09;2,04
2,99;-3,39;-1,04;5,32;-4,55;-3,62;12,43;3,98;-1,42;6,43;-17,28;-12,8;4,67;-5,3;-2,72;-0,94;4,07;3,91;8,61;21,17;2,67;-2,71;-6,38;-5,92;7,57;-10,83;2,3;-4,13;0,42;-4,13;7;10,69;-0,35;0,08;-0,16;4,21;6,9;-9,24;-4,96;-15,16;-1,46;1,5;-6,47;-5,5;-0,73;7,22;4,87;4,3;-2,14;1,31;-0,05
12,74;1,3;-0,07;-1,93;1,79;-7,1;13,12;2,2;0,24;2,03;-8,6;-9,95;-0,14;-0,91;-5,28;4,98;7,87;8,44;7,66;13,52;2,02;-0,57;-6,51;-6,62;3,53;-9,79;3,68;-11,41;-2,02;2,6;6,2;11,94;2,68;2,59;-2,45;3,19;2,93;-2,6;-1,5;-14,52;4,04;2,92;-2,39;-6,52;-2,16;6,63;4,23;2,09;2,11;2,06;2,33
4,24;1,33;0,29;5,4;2,94;-6,24;-0,77;-1,7;-12,82;12,47;11,87;6,87;0,57;1,38;-2,71;-1,67;-0,76;1,48;-8,21;-1,37;7,99;-1,31;-1,9;-2,76;9,3;-10,67;-1,28;7,03;0,45;1,06;10,86;4,54;2,47;0,49;-1,47;4,2;-4,06;10,32;-7,22;-12;-1,12;3,05;2,31;-1,97;-5,07;6,19;0,46;1,6;0,68;5,1;2,65
7,59;-0,1;8,7;1,99;-3,5;-3,73;7,78;3,13;-7,28;4,05;-4,69;2,54;-1,28;6,32;0,06;-4,86;1,75;4,56;0,75;10,34;5,87;4,27;-7,27;-10,55;-0,31;-7,52;-0,39;-2,18;8,53;0,19;21,04;3,8;4,39;-2,42;2,9;6,54;3,43;1,44;-15,41;-7,64;-3,59;-2,61;13,79;1,64;0,04;7,53;-12,11;2,36;-3,05;5,21;3,64
8,22;4,94;-1,78;-3,06;-3,06;-3,41;17,31;-3;2,53;10,2;-20,7;-15,11;-5,69;-3,32;-2,28;3,07;4,95;4,07;13,16;19,28;0,31;0,92;-7,3;-4,64;6,37;-13,66;3,09;-16,4;-2,44;-0,69;8,01;7,02;3,97;-0,34;-2,29;-0,75;1,55;-4,69;1,34;-15,06;-0,72;5,32;4,28;-0,66;-7,75;8,54;1,17;-2,02;-0,5;2,68;0,48
7,41;-1,39;1,85;-9,88;1,32;4,44;17,82;-2,59;13,96;7,04;-20,76;-16,22;1,65;-6,2;-4,88;3,2;2,49;8,25;18,2;19,77;3,64;-3,39;-2,01;-15,68;-6,91;-9,53;4,78;-12,78;2,96;3,5;20,07;6,76;1,03;-1,47;4,58;7,7;9,38;-11,5;-11,95;-2,91;0,56;-2,84;-5,51;-1,1;-0,19;6,18;4,48;-0,59;-1,82;1,76;2,38
7,27;2,18;-2,71;5,06;-7,16;-0,36;23,01;-2,73;0,1;2,97;-12,27;-20,01;6,66;-8,23;-3,74;-0,84;5,5;4,06;14,79;31,05;10,18;-2,9;-20,29;-16,17;-1,11;-9,78;7,1;-10,4;4,54;-1,63;20,79;4,03;-3,05;-4,73;3,35;3;16,51;-2,26;-17,76;-7,15;-3,11;-1,84;-9,26;-0,77;0,04;8,89;10;5,08;-4,41;9,54;1,82
1,41;1,75;1,91;0,66;0,57;-6,97;8,2;-8,4;11,49;4,72;-5,96;-6,08;5,31;-8,67;-0,63;-3,87;1,69;1,89;5,16;6,34;6,57;2,1;-2,2;-3,94;7,22;-4,84;1,81;1,41;2,69;1,85;10,92;-7,3;-2,1;-4,37;3,28;3,41;4,13;-6,85;-7,23;0,12;-1,42;1,16;4,29;7,49;0,38;9,43;-4,19;4,65;-1,47;4,48;3,04
4,93;0,07;2,31;-0,35;0,16;-1,02;18;-1,64;6,56;5,67;-8,75;-16,61;5,51;-11,47;3,09;-3,04;8,67;2,38;9,88;19,36;-1,98;4,59;-12,4;0,63;-0,58;-3,22;1,39;-11,44;0,78;-4,57;-3,33;-8,53;-3,28;-1,91;4,45;0,8;4,7;-4,1;2,71;-1,48;-2,44;3,46;6,04;4,41;3,69;11,65;-3,56;8,85;1,25;1,2;2,53
13,88;-2,24;1,03;-0,28;-1,46;-11,31;25,32;2,94;6,73;7,16;-12,9;-30,09;7,16;-12,08;-4,37;2,04;5,51;7,08;13,49;25,44;-2,17;6,11;-21,82;1,74;2,61;-11,51;-2,73;-19,19;-2,29;0,21;-5,33;11,24;-1,04;-0,07;0,25;1,4;10,96;-7,61;8,78;-12,61;2,14;-0,44;10,68;-6,89;-4,36;4,74;-11,15;0,51;-0,86;-2,09;-0,49
-5,04;-3,18;6,11;1,4;3,89;-4,51;0,87;-9,11;9,12;11,52;0,46;-1,54;9,92;-0,01;-0,88;-10,56;4,6;1,34;-2,6;-2,74;3,63;-3,94;9,84;-6,89;-5,01;-6,87;0,63;9,94;1,27;9,05;17,34;-8,65;-9,42;-2,3;-3,84;5,06;7,01;-10,05;-5,62;1,21;7,34;0,6;9,42;12,97;-6,25;10,36;-6,16;5,64;-4,42;-1,01;2,82
-3,35;1,64;-1,61;-1,32;2,44;-2,32;2,63;-2,09;2,12;8,28;-5,25;-1;7,36;-4,18;-3,99;-5,12;0,27;0,72;0,55;7,16;3,86;-2,94;8,85;-8,58;3,81;-3,09;1,08;8,17;3,5;6,73;22,04;-1,94;-7,02;-3,36;7,37;5,32;0,47;-5,21;-10,11;10,12;9,01;-7,67;-0,94;7,51;2,99;5,64;1,53;1,58;-3,56;4,5;4,37
2,25;0,14;2,98;-7,13;-0,17;3,1;23,54;-2,02;13,82;2,71;-18,47;-16,43;6,02;-11,48;-4,06;6,61;1,15;5,72;22,49;22,19;3,99;1,75;-11,56;-0,89;-9,35;-12,03;-1,84;-9,72;-0,61;-1,85;7,63;16,91;8,16;-1,45;2,77;1,79;9,44;-9,74;-2,35;-13,74;-4,27;0,63;13,93;-10,04;1,03;4,78;-14,22;-1,13;-0,47;0,88;1,6
4,95;-1,39;5,05;-4,37;1,14;0,97;14,63;2,59;3,43;5,29;-6,52;-10,56;2,79;-6,14;0,58;-8,08;8,62;4,2;12,84;17,98;1,41;-1,77;-10,83;-9,75;-4,63;-4,03;4,54;-9,43;7,37;4,85;18,48;-5,09;-8,48;2,09;-2,56;7,47;7,09;-0,9;-15,3;-4,19;1,54;-2,15;-4,92;3,51;-5,28;8,14;4,81;8,59;-1,24;7,66;2,35
9,35;5,24;-0,7;-1,78;-2,27;-5,22;19,55;2,31;11,31;7,48;-19,11;-25,87;-0,79;-5,47;-3,95;2,57;3,12;7,95;13,73;21,16;4,32;-0,86;-7,65;-3,92;2,23;-11,1;1,72;-19,47;0,6;3,03;7,9;6,86;2,85;1,39;1,85;7,3;12,56;-12,97;-7,4;-12,06;-0,24;0,57;-4,44;-3,17;-3,35;7,87;5,68;0,22;0,06;2,28;0,9
-0,66;1,58;3,39;-5,36;0,87;-4,63;13,75;1,94;6,47;-4,63;-7,34;-14,08;5,84;-5,4;-2,64;-1,07;-1,38;2,56;8,43;14,23;8,72;-2,82;-1,58;-6,87;-4;1,75;4,34;-2,61;3,87;8,21;18,31;8,66;9,41;2,88;0,83;2,75;7,94;-5,44;-16,67;2,58;3;-3,53;-0,42;3,12;6,06;0,54;0,94;-2,02;-0,49;9,56;4,77
-1,49;-1,06;13,51;-8,83;8,54;0,64;20,2;-0,92;16,68;8,98;-8,87;-26,07;8,4;-18,43;-5,89;-4,07;-4,17;1,88;14,14;17,87;11,83;-5,28;-10,39;-14,39;-8,96;-2,51;9,57;-10,83;14,79;7,91;39,44;2,52;2,4;-1,95;3,4;12,55;4,52;-10,18;-33,16;0,99;6,21;-3,96;-0,08;3,45;-2,48;3;1,74;0,16;-3,96;16,59;4,13
-3,23;-0,45;3,22;4,81;-0,59;-4,06;5,62;1,58;0,56;7,27;1,31;-2,91;2,44;-4,77;-0,77;1,4;5,36;1,08;1,94;2,06;4,2;2,92;1,35;-4,69;5,31;-11,24;-3,69;3,92;-2,57;-1,06;7,1;6,36;7,21;1,93;-0,94;3,05;3,11;-2,77;0,5;-16,89;-5,42;4,52;10,15;-1,98;-3,66;9,92;-9,61;1,48;1,27;0,02;2,24
10,4;3,28;-5,09;-2,65;1,65;-2,31;17,88;-6,05;4,73;3,73;-12,33;-17,57;0,16;-8,98;-2,14;1,42;6,06;6,86;12,35;18,01;-2,05;5,96;-13,39;-1,46;2,57;-0,27;-0,58;-14,57;-4,09;0,4;-13,78;-7,8;-4,54;-1,18;2,2;-5,36;3,76;-3,54;8,19;1,95;-0,69;-0,14;-3,39;2,62;1,33;6,39;5,66;6,27;1,61;1,18;0,89
6,54;3,09;-3,2;1,14;-1,36;-5,24;7,43;1,81;2,45;1,14;-6,4;-11,12;3,52;-1,86;-0,33;-3,38;5,73;5,01;4,84;9,82;7,08;5,94;-5,72;-4,29;2;-0,41;-0,36;-7,9;1,38;3,5;0,61;2,45;1,93;0,42;1,02;4,31;4,31;-5,56;-2,54;-0,55;1,85;-4,46;3,03;1,4;0,38;3,37;-4,86;2,7;1,32;0,06;1,8
6,37;1,96;1,25;-5,79;-4,12;-2,21;9,45;-0,75;5,48;1,17;-19,96;-0,66;1,53;-1,45;-1,54;-6,19;0,82;10,05;15,7;14,75;6,73;-1,61;6,7;-16,23;7,03;-3,99;9,07;-4,38;3,29;5,28;22,05;0,42;-0,69;-2,25;3,49;4,02;2,96;-8,01;-14,91;3,55;-0,03;-6,92;-3,28;6,38;1,91;5,54;4,95;2,2;-3,7;7,47;4,1
0,85;-2,98;7,13;4,41;-1,08;-1,22;9,68;6,84;4,69;2,71;-6,42;-14,79;0,5;-5,69;-3,72;-8,18;5,83;-2,25;2,56;8,88;6,26;-4,46;-3,63;-11,55;3,31;-2,66;3,13;-7,25;8,99;4,73;34,11;3,4;-0,22;0,02;0,27;9,21;5,09;-3,6;-19,02;-0,9;6,74;-8,06;8,06;2,84;-0,19;3,05;-10,08;2,68;-1,64;6,41;2,84
8,96;0,07;1,11;-13,34;4,42;6,06;24,3;-2,59;16,17;6,35;-17,79;-25,54;-1,08;-12,08;1,43;-1,79;11,57;11,32;23,08;23,69;9,44;-2,51;-11,48;-6,04;-10,36;-8,93;0,04;-25,87;2,02;-0,72;16,88;-4,03;-4,07;0,48;-3,26;3,42;10,76;-8,9;-11,17;-6,81;-0,13;5,42;-0,43;4,22;-5,7;10,87;4,98;4,03;1,57;9,74;2,54
14,75;-1,2;5,42;-5,29;-4,82;0,37;20,61;-5,86;-1,3;10,67;-23,95;-18,57;-1,77;-1,57;-4,28;-6,02;5,85;10,29;13,52;31,28;2,18;-3,88;-15,92;-3,27;-1,88;-7,27;-1,08;-22,12;0,67;6,48;18,93;-7,18;-9,99;-3,82;1,89;5,68;6,5;-6,33;-6,41;5,47;7,21;-4,64;7,46;10,07;-4,82;9,58;-4,96;3,44;-4,1;2,56;0,89
5,32;1,03;-2,01;4,03;-9,19;3,45;19,82;-2,03;2,82;8,07;-14,01;-15,53;4,31;-7;-4,46;-3,46;7,04;3,36;13,62;24,44;-1,2;9,54;-14,41;-1,54;-4,14;-8,9;-4,47;-14,13;-4,18;3,87;-5,91;-3,8;-6,96;-3,84;3,67;0,81;15,46;-5,78;13,29;3,02;5,29;-3,22;17,23;9,05;-0,23;10,74;-16,96;3,33;-3,37;-8,8;1,53
-4,44;0,42;-1,26;-12,69;0,94;6,87;19,1;-2,89;22,53;17,87;-19,3;-23,2;6,82;-13,1;-2,97;-0,31;6,55;4,27;21,04;21,92;-1,35;2,1;-2,64;-1,68;-13,72;-13,56;-2,94;-17,4;-6,03;-0,9;-1,79;1,6;-6,27;-3,83;1,5;-1,26;13,09;-14,61;14,99;-7,52;9,89;1,29;13,14;-4,47;-7,88;6,86;-7,83;1,12;1,44;-6,56;-0,88
4,17;0,68;5,7;-1,57;2,85;-0,43;14,95;-3,48;3,67;18,06;-12,31;-10,46;3,02;-8,66;-4,31;2,06;8,76;3,65;8,35;16,86;8,63;-2,33;-8,35;-7,7;2,63;-18,3;3,64;-6,02;1,91;-4,94;17,2;-2,19;-11,19;-1,92;1,82;6,72;0,39;-6,35;-15,9;-14,5;-2,77;6,2;0,39;-2,88;-8,42;14,9;-2,29;8,04;-1,63;6,27;0,77
12,32;1,01;-0,97;-6,46;-6,18;1,9;23,19;-3,29;3,05;8,77;-21,78;-10,66;-0,56;1,4;-2,04;4,87;3,37;11,71;20,97;28,3;6,38;2,23;-8,53;-0,53;-2,98;-16,11;-1,73;-17,38;0,95;-0,12;4,25;11,06;4,48;-1,21;-0,08;1,74;13,09;-5,82;-4,38;-14,21;-2,97;5,8;4,72;1,55;-5,87;9,67;-5,24;-5,27;-3,26;2,98;2,69
13;5,35;0,49;-13,24;-7,43;0,19;28,02;-3,25;14,22;12,07;-34,61;-19,57;-2,65;-6,22;-1,81;-2,01;5,35;14,32;32,39;32,04;2,41;1,85;-8,39;-1,86;1,33;-7,9;1,85;-24,76;1,28;1,99;9,51;-3,9;-5,77;-1,19;0,11;-0,35;11,75;-14,78;-6,54;-6,61;-0,51;1,54;4,98;3,48;-5,38;10,65;-0,09;5,76;-1,36;6,59;2,74
